Data de Emissão:;22/dez/2022
Base de dados:;GENCEL_REL
Matrícula:;e018071

Alimentador.Código do Alimentador;Trecho Primário Aéreo.Identificador do Objeto;Rep. Grafica: Trecho Primário Aéreo.Linha;Rep. Grafica: Trecho Primário Aéreo.Rotação;Trecho Primário Aéreo.Comprimento Estimado;Trecho Primário Aéreo.Quantidade de Cabos por Fase;Trecho Primário Aéreo.Fases Existentes;Tipo de Cabo.Código de cabo;Tipo de Cabo.Reatância Positiva;Tipo de Cabo.Reatância Zero;Tipo de Cabo.Resistência Positiva;Tipo de Cabo.Resistência Zero
TDE06;472273;LINESTRING (743809.3 6944129.67, 743800.75 6944134.6);0;9.86951873182567;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;472274;LINESTRING (743809.3 6944129.67, 743814.48 6944126.68);0;5.9810116201744;1 - 1;10 - RST;2 CA;0.468;1.926;0.948;1.137;
TDE06;484546;LINESTRING (744086.26 6944340.69, 744064.6 6944320.22);0;29.8022901809385;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;484374;LINESTRING (744341.19 6944875.65, 744328.2 6944853.31);0;25.8421303300076;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;484377;LINESTRING (743961.86 6944324.15, 743937.82 6944358.97);0;42.3125749624398;1 - 1;10 - RST;1/0 CA;0.451;1.917;0.605;0.779;
TDE06;484380;LINESTRING (744683.09 6945008.19, 744691.815967038 6945017.82939265);0;13.0023225389042;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
TDE06;484403;LINESTRING (745249.21 6944609.29, 745224.6 6944616.16);0;25.5509099642429;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;485274;LINESTRING (744219.8 6945129.44, 744217.6 6945122.03);0;7.72968951527263;1 - 1;10 - RST;25 mm2-CU;0.49;1.947;0.934;1.108;
TDE06;485298;LINESTRING (745161.38 6944621.47, 745130.12 6944624.54);0;31.4103884089709;1 - 1;15 - TSR;336.4 CA;0.403;1.86;0.187;0.365;
TDE06;485319;LINESTRING (743708.34 6943792.99, 743710.69 6943765.59);0;27.5005909031216;1 - 1;10 - RST;4/0 CA;0.424;1.882;0.297;0.476;
